title,company,location,link
Solutions Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bb01900aa7b4ab34&from=web&vjs=3
(주)풀무원 AI 모델러 모집,풀무원,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=19a93f90df1e569d&from=web&vjs=3
[㈜삼표]Digital Innovation부문 모집,삼표그룹,서울 수송동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c8f4783faff92438&from=web&vjs=3
[카카오 클라우드]DBaaS(DataBase As A Service) 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0c32e6464cad3b0a&from=web&vjs=3
백엔드 개발자,뉴트리션코트,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d621cbb75440764e&from=web&vjs=3
공무(실증플랜트) 신입사원 모집,GS칼텍스,서울 역삼동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=64762c9268719c2e&from=web&vjs=3
펌웨어 개발 경력직,파이프트리스마트팜,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=466992d62124002a&from=web&vjs=3
기술연구소 웹 백엔드 엔지니어 신입/경력직,수성엔지니어링,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c57a42f379cca7be&from=web&vjs=3
[ICT] CV(Computer Vision) 개발 경력사원 채용,한화시스템,구미 공단동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d2337864f11c12e9&from=web&vjs=3
대기업 계열 자동차 전장회사 AI/DX 전문가 (연구위원),풀림,서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=63fe23c48e8befdf&from=web&vjs=3
"업템포와 함께 혁신 만들어갈 IT 인재 프론트/백엔드, 풀스택 개발자/PM",업템포마케터즈,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=14db32f1c08d3dba&from=web&vjs=3
Sr. Business Data Analyst,Soomgo,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=166aa0c72e94a266&from=web&vjs=3
웹/앱 사이트(채널) 운영 담당자 모집,텐바이텐,서울 연건동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=88b9e644575c5b0c&from=web&vjs=3
웹 크롤링 경력직,오피니언라이브,서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3a8003aa626ae7f6&from=web&vjs=3
시스템 엔지니어,엘리스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a2143eabde775e66&from=web&vjs=3
지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c7d674c1d5466ed2&from=web&vjs=3
"[1BIM GROUP]응용소프트웨어 개발자 (BIM, C#, C++, Python, api)",1BIM GROUP,서울 연남동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2ca368fae9fb3566&from=web&vjs=3
"Lead Software Engineer, Search",구글코리아,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ae8705206d8ae829&from=web&vjs=3
"Solutions Architect - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=21ba056946e5abdf&from=web&vjs=3
[NICE평가정보] IT서비스 개발 및 운영 신입 및 경력 채용,NICE그룹,서울 여의도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=61129aa476159ff4&from=web&vjs=3
Software Engineer,Boston Consulting Group,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eff6d38d4767ff87&from=web&vjs=3
[외국계기업] 디바이스 사업부 Field Application Engineer(신입-경력),더라이징스타에스,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3280fa9d0e8a9b25&from=web&vjs=3
개발부문 경력직 채용,한솔인티큐브,서울 상암동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=861c63957dea8ffb&from=web&vjs=3
[한솔인티큐브] 대졸 신입사원 모집,한솔그룹,서울 을지로2가,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5fd063c78ee102fc&from=web&vjs=3
Senior Technical Consultant,MathWorks,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6b01f16708dbc014&from=web&vjs=3
"[Robotics] Robotics Software Engineer, Backend",네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b16d893b446ba288&from=web&vjs=3
Analog Verification Engineer,Dialog Semiconductor,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=39e827a8a7606cc6&from=web&vjs=3
자동차 전장 Security 분야 전문가,LG전자,서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6d389529bece608b&from=web&vjs=3
BI & Sales Ops Specialist-1year,BD,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ddb8888f93b5e23c&from=web&vjs=3
[하나금융융합기술원] Computer Vision 경력사원 모집,하나금융티아이,인천 청라동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8d43cb4ea87ff50c&from=web&vjs=3
Mendix - Senior Consultant (South Korea),Siemens,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=99d83bdfd2fffadd&from=web&vjs=3
Software Development Engineer - Security,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6677f85e8e3a4101&from=web&vjs=3
[일반직] DX_IT 경력사원 채용,GS EPS,당진 송악읍,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b2e9e9e47e79cf25&from=web&vjs=3
게임 데이터 서비스/플랫폼 개발,NHN,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7dc3cf5537450b54&from=web&vjs=3
Data Scientist,뱅크샐러드,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dc74730c92ce5050&from=web&vjs=3
전사 생산기술 경력사원,LG이노텍,경기도 평택,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=af6bc3d6f93360d4&from=web&vjs=3
데이터 엔지니어 경력 채용,현대홈쇼핑,서울 천호동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f2785cab15ce02da&from=web&vjs=3
VP R&D,Mofac,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fecc1f2f8e371810&from=web&vjs=3
[데이터 플랫폼]서비스 데이터 엔지니어(전문연구요원 가능),버즈니,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ceb8243bc8ae3c35&from=web&vjs=3
[Platform Engineering] Machine Learning Ops Engineer,네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8358c9b239d656e9&from=web&vjs=3
차량용 AVN SW 개발자 외 각 부문 신입/경력,하이콘소프트,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=19c59c3049f2a32a&from=web&vjs=3
Applications Engineer (CATS/SmartMRC),Synopsys,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ea9918b20aa10f90&from=web&vjs=3
[경력] Growth Data Analyst,네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cd9f0ad81f2628c3&from=web&vjs=3
"Software Engineer, Platforms & Ecosystems, Android Auto",Google,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c73d603881ba3d48&from=web&vjs=3
Advanced Support Engineer / Database & Cloud,Oracle,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=276bd693a85d2d6d&from=web&vjs=3
Solutions Architect,Snowflake,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c41af20fbf0580eb&from=web&vjs=3
OPWI Systems Engineer for R&D Extension Korea,어플라이드 머티리얼즈 코리아,경기도 화성,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=01568fb064b8bcff&from=web&vjs=3
Korea - Enterprise Data & Analytics Engineering Manager,Nike,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=abcbb3282b50f027&from=web&vjs=3
[인재 POOL ] 개발자 상시,NHN COMMERCE] [인재 POOL 등록,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3769c08586c04026&from=web&vjs=3
[신입/경력] 웹개발 담당자 모집,다나와,서울 목동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=56a00f5342cf0162&from=web&vjs=3
Data Scientist/Engineer 정규직 채용,jw홀딩스,서울 서초동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8a5ddd9b0080e9d9&from=web&vjs=3
대학생인턴십 2기 모집,LG에너지솔루션,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d1d26bc871719fe2&from=web&vjs=3
Operations Specialist (1 year contract),IQVIA,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5638bb10dc08c585&from=web&vjs=3
DevOps Engineer,Soomgo,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=011806f0e8a599fb&from=web&vjs=3
채권평가사업본부 채용,KIS채권평가,서울 여의도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c84b6d4517f8f283&from=web&vjs=3
Application Engineer - IP Validation,Siemens,경기도 성남,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e25431d3416ea9c3&from=web&vjs=3
생산기술센터 알고리즘 검사 국내 대기업,,경기도 파주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d635dd8bdad033af&from=web&vjs=3
Architect_Infrastructure / Security,Microsoft,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=da086d60d034c3cd&from=web&vjs=3
Solution Engineer - Platform Specialist,Salesforce,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=50483549cea811b8&from=web&vjs=3
[kt alpha] 개발직군 경력 사원 ( 시 마감),케이티알파,서울 동작구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=aad6f629afe34fbd&from=web&vjs=3
Application Developer,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=20b5a95b14ab7935&from=web&vjs=3
Field Service Engineer Korea,Nearfield Instruments,경기도 용인,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c8dfb06230dc2aba&from=web&vjs=3
Sr. Software Engineer - ACR/DAI,Roku,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=642f5ec9db0c61b7&from=web&vjs=3
NHN Cloud 서비스 및 플랫폼 개발,NHN,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=70dee293689985cb&from=web&vjs=3
[NAVER Cloud] MySQL 데이터베이스 엔지니어 (DBA),네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6c70ee2fc3122925&from=web&vjs=3
[인공지능기업] 풀스택 개발자 (경력),머니브레인,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2e34b878b20ceb26&from=web&vjs=3
"Application Architect, Professional Services",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8ddeb551435379f6&from=web&vjs=3
검색서비스 서버 개발 신입/경력,포티투마루,서울 관악구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e010f7780d479126&from=web&vjs=3
[하나금융그룹] 데이터분석 모집,하나금융티아이,인천 청라동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=67d8fe487c9744cb&from=web&vjs=3
[AI/Lab] Recommendation System 리서치 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=774afc35e3ec6e5a&from=web&vjs=3
[로고스데이터] JAVA 경력 정규직,로고스데이터,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=02e12d04f3d1ae77&from=web&vjs=3
[클래스액트]시스템 개발자,클래스액트,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1ae6b34ad7802780&from=web&vjs=3
웹개발 직원 충원,플레이쓰리에스,서울 창동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a30633ef5e886137&from=web&vjs=3
AI / 빅데이터 솔루션 개발 경력직 채용,아시아나IDT,서울 공평동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1886f27cde20c507&from=web&vjs=3
(주)엘솔루 서비스기획 관리자,㈜엘솔루,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=43165d6905d319a4&from=web&vjs=3
"[Robotics] Robotics Software Engineer, Robot System",네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=406d95c405404a76&from=web&vjs=3
"정도유아이티 공간정보사업부 [신입, 경력] GIS DB 구축",㈜정도유아이티,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7b4a91dd8e58dc55&from=web&vjs=3
Security Engineer - Ubuntu,Canonical - Jobs,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f014d6c9744121e1&from=web&vjs=3
Data Analytics Lead/Manager,Beam Mobility Holdings Pte. Ltd,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fa7382e83ef807ea&from=web&vjs=3
[카카오메이커스] 퍼포먼스 마케터 모집,카카오커머스,성남 삼평동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=58ffe9950f464f19&from=web&vjs=3
PM/PL & 데이터분석가 & 일반영업 정규직,데이터누리,서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b92aa9fa4dd865f2&from=web&vjs=3
[NAVER Cloud] Video Conference 서비스 개발,네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f92ff70dd4351921&from=web&vjs=3
백엔드 개발자 (경력),크로스앵글,서울 역삼동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=af5683389907a8c9&from=web&vjs=3
차세대 광-무선 가입자망 연구센터 연구전담교수,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=05439002712f8135&from=web&vjs=3
Cloud개발 경력 채용,한화테크윈,성남 삼평동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b73fdb80092baa79&from=web&vjs=3
ADS Performance ML Engineer,LINE Plus corporation,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0d8a4cdd8996172e&from=web&vjs=3
광고상품기획 전문가 모집,11번가,서울 남대문로5가,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=84b463ceeec35096&from=web&vjs=3
블록체인인터넷경제 연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=77d8e0149dad533b&from=web&vjs=3
"JAVA, C·C++ 외 신입/경력 정규직, 계약직, 프리랜서",에스씨에이아카데미혜화,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f4aa3759d608d254&from=web&vjs=3
전산부문(POS개발팀),iCOOP 생협,군포 당동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8e9c5f6989cb3c16&from=web&vjs=3
Job Posting Title Deep Learning Researcher,Cognex Corporation,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=95fcfab87b9906bd&from=web&vjs=3
고객기획 경력 모집,에스에스지닷컴,서울 회현동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=58a835a5987073cf&from=web&vjs=3
[기업부설연구소]AI기반 비전시스템 개발 정규직 전문연구원 모집,한국정보공작소 관심기업,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=40462398c7170442&from=web&vjs=3
대학경쟁력연구원 연구직계약직원(계약직),아주대학교,수원 영통구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e157aa3d21a2a1be&from=web&vjs=3
Data Analyst - Korea,MOLOCO,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=74ef43a1bda57e7d&from=web&vjs=3
[커머스&서비스 플랫폼] 백엔드 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c5685a32445180f3&from=web&vjs=3
"DevOps Consultant, Professional Services",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=57b62c29ba2b3197&from=web&vjs=3
"Sr.Software Engineer, Multimedia Indexer Team",Roku,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=132bd08baefca568&from=web&vjs=3
Data Scientist (Analytics Modeling Expert),Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=10530ea7d98370b7&from=web&vjs=3
2022년 상반기 신입/경력 채용 [IT지원],환인제약,서울 문정동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ba4f11c91976ad9a&from=web&vjs=3
[기업부설연구소]AI기반 비전시스템 개발 정규직 전문연구원 모집,한국정보공작소 관심기업,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=40462398c7170442&from=web&vjs=3
2021년 하반기 수시채용,한화테크윈,성남 삼평동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d6f30962332942d8&from=web&vjs=3
퀀트운용팀 (대리-차장급),신한자산운용,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7e58459c7d1aa774&from=web&vjs=3
규제/리스크/회계 시스템 담당자,케이뱅크은행,서울 중학동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f8638f3b69d8623e&from=web&vjs=3
Senior Cloud Support Engineer - Data Platform / ì‹œë‹ˆì–´ í�...,Snowflake,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e1c64a8fdbb3dff7&from=web&vjs=3
물류 수/배송 최적화 및 거점 네트워크 설계 전문가 (유명 대기업),바이커리어,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ffacf5c4b4ca412c&from=web&vjs=3
"DevOps Consultant, Professional Services",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=57b62c29ba2b3197&from=web&vjs=3
카카오 지갑/인증 플랫폼 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6bf6722793470cf&from=web&vjs=3
채용전제형 인턴십 모집,이베스트투자증권,서울 여의도역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2165954253e0cd92&from=web&vjs=3
Controlling (관리회계 및 재무기획) 외국계 부품회사,,경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=027a30e28217ff16&from=web&vjs=3
생산기술센터 알고리즘 검사 국내 대기업,,경기도 파주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d635dd8bdad033af&from=web&vjs=3
크라우드웍스 개발 & 데이터 PM직군 경력직,크라우드웍스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bb7b914f3d96b5c3&from=web&vjs=3
Data Scientist 채용,한화테크윈,성남 삼평동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=78d00614fe43330e&from=web&vjs=3
Back-end Engineer 경력 채용,주식회사 카사코리아 관심기업,서울 삼성동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1ac0309bf0f9c5e1&from=web&vjs=3
데이터분석 전문인력 채용,한화토탈,서산 대산읍,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=faf40c2fe865ee5a&from=web&vjs=3
인공지능(AI) 소프트웨어 개발 경력자,메디리타,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8ec361500ad0540e&from=web&vjs=3
Technology Lead (Messenger platform),AirAsia,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=141f3f6ab42201f0&from=web&vjs=3
"Sr. Software Engineer, DevOps",Roku,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3da30e596a39f9cb&from=web&vjs=3
소프트웨어개발 프로그래머 채용,스마탑,대구 신당동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=30ba73648571946a&from=web&vjs=3
[농심ENG] 신입/경력사원 정기채용,농심그룹,서울 신대방동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1d0e51e2e431995b&from=web&vjs=3
Senior Data Analyst - Korea,MOLOCO,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=669120083179019e&from=web&vjs=3
국내 대기업 계열사 - 마케팅 데이터분석 및 CRM 담당자,라피플코리아리미티드,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=384938caaf89c494&from=web&vjs=3
ETF운용팀 (신입사원-대리급),신한자산운용,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2df169e312a8b26c&from=web&vjs=3
Game Platform Server 개발,LINE Plus corporation,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=588abee940b693a1&from=web&vjs=3
"Application Architect, Professional Services",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8ddeb551435379f6&from=web&vjs=3
"IoT Solutions Architect, WWSO AWS IoT & Robotics Specialist...",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=35022a03eb1bf1a0&from=web&vjs=3
DGIST HumanLAB(인간중심지능형시스템연구실) 연수연구원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=54ce47c4db974112&from=web&vjs=3
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=464ef95516a5fa5c&from=web&vjs=3
[NAVER Cloud] 빅데이터 분석 플랫폼 엔지니어,네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f994aab17cae31fb&from=web&vjs=3
[경력직] 미들웨어/PasS 엔지니어 채용,에이치알 코리아,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8d3779495965701b&from=web&vjs=3
상반기 경력직원 채용[CB솔루션],NICE평가정보,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3155ddd27768c81e&from=web&vjs=3
[송파구] 의료ICT 인공지능 서비스기획 PM (팀장급),시니어앤파트너즈,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4ddc4326732ca170&from=web&vjs=3
디지털개발부_데이터 엔지니어,라이나생명,서울 청진동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dc7e8ebe28f1cfc8&from=web&vjs=3
